Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
Tootsie Roll Industries,Confectionery,"2,201",http://www.tootsie.com,Ellen R. Gordon ( President / CEO ) [1],$ 528.4M USD (2011) [2],1896,"Chicago, Illinois"
"Toll Brothers, Inc.",Home construction,"4,500 [2] (2017)",https://www.tollbrothers.com/,"Robert I. Toll, Chairman Douglas C. Yearley, Jr., CEO Richard T. Hartman, President & COO Martin P. Connor, CFO [1]",$5.815 billion (2017) [1],1967 ; 52 years ago ( 1967 ),"Horsham, Pennsylvania"
Total S.A.,Energy : Oil and gas,"104,000 (2018) [1]",http://total.com,Patrick Pouyanné (Chairman & CEO),US$ 209.363 billion (2018) [1],28 March 1924 ; 95 years ago ( 1924-03-28 ),"Tour Total , Courbevoie , France"
"The TJX Companies, Inc.",Retail,"270,000 (2018)",http://tjx.com,Carol Meyrowitz (Executive Chairman) Ernie Herrman (President and CEO),US$ 38.937 billion (2018),1987 ; 32 years ago ( 1987 ),"Framingham, Massachusetts , U.S."
The Timken Company,Manufacturing,"15,006 [3] (2017)",http://www.timken.com/,"John M. Timken Jr.( Non-Executive Chairman of the Board of Directors ), Richard G. Kyle ( President & CEO )",US$ $3.0 billion ( FY 2017 ) [2],"1899 ; 120 years ago ( 1899 ) St. Louis, Missouri USA,","North Canton, Ohio , United States"
TIM Celular S.A.,Telecommunications,"9,519 [2] (2017)",http://www.tim.com.br/,Manoel Horácio Francisco da Silva ( Chairman ) Rodrigo Modesto de Abreu ( CEO ) [1],,15 July 1995 ; 24 years ago ( 15 July 1995 ),"Rio de Janeiro , Brazil"
"Twitter, Inc.",Internet,,"https://twitter.com,https://www.wikidata.org/wiki/Q918#P856",,US$3.04 billion (2018),"March 21, 2006 ; 13 years ago ( 2006-03-21 )","San Francisco , California , United States"
Titan International Inc,Tires,,http://www.titan-intl.com/,,,1993,"Quincy, Illinois , United States"
Toyota Motor Corporation,Automotive,"370,870 (FY2019) [2]",http://toyota-global.com,Takeshi Uchiyamada ( Chairman ) Shigeru Hayakawa (Vice chairman) Akio Toyoda ( President ),"¥ 30,225,681 million ( US$ 272 billion) (FY2019) [note 1] [2]",28 August 1937 ; 82 years ago ( 1937-08-28 ),"Toyota City , Japan"
"Tillys, Inc.",Retail,,http://www.tillys.com/tillys/,Hezy Shaked (Founder) Edmond Thomas (President and CEO) Mike Henry (CFO),US$ 576.9 million [2] (2018),1982,"Irvine, California , U.S."
"Thor Industries, Inc.",Recreational vehicle (RV),"17,800 [1] (2017)",https://www.thorindustries.com,Peter Busch Orthwein (Chairman) Robert Martin (CEO),$7.25 billion USD (2017),1980 (through acquisition of Airstream),"Elkhart, Indiana , United States"
Tiffany & Co.,Retail,"14,200 [1] (2019)",https://www.tiffany.com/,Alessandro Bogliolo ( CEO ) Mark Erceg (CFO),"US$ 4.00 billion (FY Jan. 31, 2017)","September 18, 1837 ; 182 years ago ( 1837-09-18 )","727 Fifth Avenue , New York City New York , U.S. 10022"
"Tidewater, Inc.",Petroleum,"6,550 - March 2016",http://www.tdw.com/,"John Rynd ( President , CEO & Director )",US$ 979 million (2016),1956,"Houston, Texas , USA"
Thomson Reuters Corporation,Mass media,"25,800 (Q1 2019) [3]",http://www.thomsonreuters.com/,David Thomson ( Chairman ) David W. Binet (Deputy Chairman) James C. Smith ( President and CEO ),US$5.50 billion (2018) [1],"17 April 2008 ; 11 years ago ( 2008-04-17 ) Toronto , Ontario , Canada","Toronto, Ontario, Canada"
Textainer Group Holdings Limited,Rental and leasing services,,http://www.textainer.com,Olivier Ghesquiere (CEO) Michael Chan (CFO),"$ 528.97M (Dec 31, 2013) [1]",1979,"Hamilton , Bermuda"
"Terra Nitrogen Company, L.P.",Basic materials – agricultural chemicals,,http://www.terranitrogen.com/,"W. Anthony Will (CEO) , Dennis P. Kelleher ( Chief Financial Officer , and Director ) Richard A. Hoker ( Principal Accounting Officer ) (Dec 31, 2012)","$ 774.40M (Sep 30, 2013)",1991,"Deerfield, Illinois , United States"
Thermo Fisher Scientific Inc.,Laboratory equipment,"c. 70,000 (2017) [1]",http://thermofisher.com,Marc N. Casper ( President & CEO ) Ryan Snyder ( CIO ),US$ 20.918 billion (2017) [1],"May 14, 2006 ; 13 years ago ( 2006-05-14 ) by merger of Thermo Electron and Fisher Scientific","Waltham, Massachusetts , U.S."
Textron Inc.,Aerospace industry Automotive industry Defence industry,"35,000 (2015)",http://www.textron.com,"Scott C. Donnelly ( Chairman , CEO , President , Member of the Management Committee)",US$ 13.423 billion (2015),1923 ; 96 years ago ( 1923 ),"Providence, Rhode Island , US"
Ternium S.A.,Steel,"21,255 (2017)",http://www.ternium.com/,"Paolo Rocca , Chairman Daniel Novegil , CEO",US$9.700 billion (2017),2005 ; 14 years ago ( 2005 ),"Luxembourg , Luxembourg City"
Tencent Music Entertainment Group,,"2,400 [1] (2017)",https://www.tencentmusic.com/en-us,,,July 2016 ; 3 years ago ( 2016-07 ),"Shenzhen , China"
Tenaris S.A.,Oilfield services,"19,399",http://www.tenaris.com/,Paolo Rocca ( Chairman and CEO ),US$ 4.3 billion (2016),2001 ; 18 years ago ( 2001 ),"Luxembourg City , Luxembourg"
Terex Corporation,Manufacturing,"10,700 [1] (2017)",http://www.terex.com,"John L. Garrison, Jr. ( President and CEO )",US$ 4.363 billion (2017) [1],1933 ; 86 years ago ( 1933 ),"Westport, Connecticut , United States"
Tenet Healthcare Corporation,Healthcare,"115,500 (2018) [1] [3]",https://www.tenethealth.com/,Ronald Rittenmeyer ( Executive chairman and CEO ),US$ 18.313 billion (2018) [1] [2],1969,"Fountain Place Dallas , Texas , U.S."
"Tenneco, Inc.",Auto parts,"32,000 [3] (2017)",http://www.tenneco.com/,"Brian Kesseler, Chairman & CEO Kenneth R. Trammell, CFO James Harrington, Senior Vice President and General Counsel [1]",$8.599 Billion (2016 [2] ),1940,"Lake Forest, Illinois"
"Tempur Sealy International, Inc.",Furnishings,"7,100 (2015)",https://www.tempursealy.com/,,US$3.151 billion (2015) [1],2012 (merger of Sealy Corporation into Tempur-Pedic ),"Lexington, Kentucky , U.S."
"Teradyne, Inc.",Test & Automation,"4,900 (2018)","http://www.teradyne.com,https://www.wikidata.org/wiki/Q2404292?uselang=en#P856",,US$ 2.1 billion (2018) [1],1960,"North Reading, Massachusetts , U.S."
Teradata Corporation,Data warehousing,"10,152 (2018) [1]","https://www.teradata.com,https://www.wikidata.org/wiki/Q430745?uselang=en#P856","Oliver Ratzesberger (President, CEO) Stephen Brobst (CTO) Mark Culhane (CFO) Reema Poddar (CPO)",US$ 2.164 billion (2018) [1],1979 ; 40 years ago ( 1979 ),"San Diego, California"
"Telephone and Data Systems, Inc.",Communications Services,"9,900 [2] (2018)",http://www.tdsinc.com,"LeRoy T. Carlson, Jr. , President & CEO",$5.104 billion USD (2016) [1],1969,"30 North LaSalle Chicago , Illinois , USA"
PT Telekomunikasi Indonesia (Persero) Tbk,Telecommunications Mass media Property Financial services Technology,"23,876 (2017) [2]",http://www.telkom.co.id,Ririek Adriansyah (CEO) Renald Khasali (President Commissioner),US$8.73 billion (2016) [2],23 October 1856 ; 162 years ago ( 23 October 1856 ) (Original foundation) 6 July 1965 ; 54 years ago ( 6 July 1965 ) (Separated from PTT) [1],"Bandung , Indonesia"
Telefônica Brasil S.A.,Telecommunications,"34,000",http://www.telefonica.com.br,Christian Gebara ( CEO ),US$ 11.1 billion (2018) [1],1998,"São Paulo , Brazil"
Teleflex Incorporated,medical device manufacturing,,http://www.teleflex.com,"Liam J. Kelly ( CEO , Chairman , President ) Thomas E. Powell ( CFO , SVP )",US$2.448 billion in FY2018,,"Wayne, Pennsylvania , United States"
"Teledyne Technologies, Inc.",Conglomerate,"10,850 (2018)",http://www.teledyne.com/,Robert Mehrabian (Executive Chairman),US$ 2.902 billion (2018),1960,"Thousand Oaks , CA , US"
Grupo Televisa S.A.B.,Mass media,"24,362",http://televisa.com,"Emilio Azcárraga Jean (CEO), Ervin Azcárraga Jean , Bernardo Gómez Martínez , Alfonso de Angoitia , José Bastón Patiño [1]",US$ 5.3 billion (2012),"January 8, 1973 ; 46 years ago ( 1973-01-08 )","Mexico City , Mexico"
TIM S.p.A.,Mobile Telephony Fixed Telephony Internet,"54,423 (2018 average) [1]",http://www.tim.it/,"Luigi Gubitosi (CEO), Fulvio Conti (Chairman)",€ 18.94 billion (2018) [1],1995,"Rome , Italy"
"Teladoc, Inc.",Medical care,,http://www.teladoc.com,"Jason Gorevic, CEO",US$ $233.3 million  (2017),2002,"Purchase, New York , United States"
TechnipFMC plc,Oil & Gas,"37,000",https://www.technipfmc.com,Thierry Pilenko (Executive Chairman) Douglas Pferdehirt (CEO),US$13 billion,"2017; Technip (1958), FMC Technologies (2001)","London , United Kingdom (legal domicile / Houston , United States , Paris , France ,  (Operational headquarters)"
Telefónica S.A.,Telecommunications,"120,138 (2018) [3]",http://www.telefonica.com,Jose Maria Alvarez-Pallete Lopez ( Chairman and CEO ) [1],€ 48.7 billion (2018) [2],19 April 1924 ; 95 years ago ( 1924-04-19 ),"Madrid , Spain"
Tegna Inc.,,"5,336 (2018) [2]",http://tegna.com,Howard D. Elias [1] (Chairman) Dave Lougee (President and Chief Executive Officer),$2.2 billion USD (2018) [2],"June 29, 2015 ; 4 years ago ( 2015-06-29 )","Tysons, Virginia"
"Team Health Holdings, Inc.",Healthcare,"20,000",http://www.teamhealth.com,,US$ 7.35 Billion (2012),1979,"Knoxville, Tennessee , United States"
Telecom Argentina S.A,Telecommunications,"16,224 (2015)",http://www.telecom.com.ar,Carlos Moltini ( CEO ) Mariano Ibañez ( Chairman ),ARS 40.496.000.000 (2015),1990,"Buenos Aires , Argentina"
TE Connectivity Ltd.,Electronics,"80,000 (2018)",http://te.com,"Terrence Curtin, CEO",USD $14 billion (Fiscal 2018) [2],2007,"Schaffhausen , Switzerland (incorporation) [1] Berwyn, Pennsylvania , United States (executive)"
"TC PipeLines, LP",Oil & Gas Pipelines,,http://www.tcpipelineslp.com,"Karl Johannson (Chairman) , Steven D. Becker (President) [1]",,,
Taylor Morrison,Housebuilding,"1,800 [2] (2017)",http://www.taylormorrison.com,"Sheryl Palmer, President and CEO",US$ 2.708 billion (2014) [1],2008,"Scottsdale, AZ"
"Taubman Centers, Inc.",Real estate investment trust,468 (2017),http://taubman.com/,"Robert S. Taubman , Chairman William S. Taubman, COO",$0.629 billion (2017),1950 ; 69 years ago ( 1950 ),"Bloomfield Hills, Michigan"
Taro Pharmaceutical Industries Ltd.,Pharmaceuticals,"1,339 (2015)",http://www.taro.com/,"Uday Vijaykumar Baldota, CEO",US$ 862.94 million (2015),"1950 in Haifa , Israel","Haifa , Israel"
Tejon Ranch,,,,,,,
Tata Motors Limited,Automotive,"82,797 (2019) [2]",http://www.tatamotors.com/,Natarajan Chandrasekaran ( Chairman ) Guenter Butschek ( CEO ),"₹ 301,938 crore (US$44 billion) (2019) [2]",1945 ; 74 years ago ( 1945 ),"Mumbai , Maharashtra , India [1]"
Targa Resources,,"2,130 [1] (2017)",http://www.targaresources.com/,,,,
"Tapestry, Inc.","Fashion , accessories","12,450 [5] (2017)",http://tapestry.com,Jide Zeitlin (chairman of the board and CEO) [2] Kevin Wills (CFO) [3],US $5.88 billion [4] (2018),2017,"10 Hudson Yards New York , NY [1] United States"
"TAL International Group, Inc.",,,http://www.talinternational.com/,"Brian M. Sondey ( Chief Executive Officer , President ) John Burns ( Chief Financial Officer ) (Dec 31, 2012)","$ 642.86M (Dec 31, 2013)",1963,"Purchase, New York , United States"
"Tailored Brands, Inc.",Retail,"18,200 [2] (2018)","http://www.tailoredbrands.com,http://www.josbank.com,https://www.menswearhouse.com/,https://www.mooresclothing.com/,https://www.kgstores.com/",Dinesh Lathi (Executive Chairman),US$ 3.379 billion (2016) [1],1973 (as Men's Wearhouse),"Houston, Texas , U.S."
Systemax Inc.,Industrial Supplies and MRO,,http://www.systemax.com/,Barry Litwin ( CEO ) Tex Clark ( CFO ),US$ 1.265 billion (2017) [2],1949 ; 70 years ago ( 1949 ),"Port Washington , New York , U.S."
"Tanger Factory Outlet Centers, Inc.",Real estate investment trust,287 (2018),http://www.tangeroutlet.com/,"Steven B. Tanger, (CEO) Thomas J. Reddin, Chairman James F. Williams, CFO",$0.488 billion (2017),1981 ; 38 years ago ( 1981 ),"Greensboro, North Carolina"
Target,Retail,"~360,000 (FY 2019)",https://www.target.com/,Brian C. Cornell (Chairman & CEO) Cathy R. Smith (Executive VP & CFO) Robert M. Harrison (Senior VP and Controller),US$75.356 billion (FY 2019),"June 24, 1902 ; 117 years ago ( 1902-06-24 )","Target Plaza , 1000 Nicollet Mall Minneapolis, Minnesota, United States"
Talos Energy,Oil,,http://www.talosenergy.com,Timothy S. Duncan ( CEO and President) Michael Harding II ( CFO and Senior Vice President Stephen E. Heitzman ( COO and Executive Vice President) John A. Parker (Executive Vice President - Exploration),,2012,"Houston , Texas"
SYNNEX Corporation,Supply chain and electronics manufacturing services,"~107,400 (November 2017) [1]",http://synnexcorp.com,Dwight Steffensen ( Chairman ) Kevin Murai ( President & CEO ),US$ 17.046 billion (2017) [1],1980 ; 39 years ago ( 1980 ),"Fremont, California , U.S."
Synchrony,Financial services,"16,500 (2018) [4] [5] [6]",https://www.synchrony.com/,Margaret M. Keane ( CEO )| Brian Doubles ( President ) [3],US$ 14.8 billion (2018) [4],"September 12, 2003 ; 16 years ago ( 2003-09-12 ) [1]","Stamford, Connecticut , United States [2]"
Sysco Corporation,Wholesale,"66,500 (2017) [1]",http://sysco.com,"Tom Bené, Chairman/CEO",US$ 55.371 billion (2017) [1],"March 19, 1969 ; 50 years ago ( 1969-03-19 )","Houston, Texas , United States"
Switch,Technology,760 [2],https://www.switch.com,"Rob Roy (CEO, founder, chairman)",,2000 [1],"7135 South Decatur Blvd., Las Vegas , Nevada , U.S."
"SunTrust Banks, Inc.",Banking,"22,899 [5] (2018)",http://suntrust.com/,William H. Rogers Jr. Chairman and CEO,US$9.0 billion ( FY 2018 ) [2],1891 ; 128 years ago ( 1891 ),"SunTrust Plaza Atlanta , Georgia , U.S."
"Sun Communities, Inc.",Real estate investment trust,"2,858 (2018)",http://www.suncommunities.com/,"Gary A. Shiffman, Chairman & CEO John B. McLaren, COO Karen J. Dearing, CFO",$1.13 billion (2018),1975 ; 44 years ago ( 1975 ),"Southfield, Michigan"
"Superior Energy Services, Inc.",Oil and Gas,,"http://superiorenergy.com/,https://www.wikidata.org/wiki/Q20486937?uselang=en#P856","David Dunlap (CEO) , President and CEO",,,"Houston, Texas , U.S."
"Sun Life Financial, Inc.",Financial Services,"37,000 employees (2018) [2]",http://sunlife.com,"William D. Anderson, FCPA, FCA , Chairman Dean A. Connor , President and CEO,",CA$ 26.997 billion (2018) [1],"1865 ; 154 years ago ( 1865 ) Montreal , Quebec","Sun Life Global Headquarters, One York Street Toronto , Ontario"
Suncor Energy Inc.,Oil and gas,"13,026 (2011) [3]",http://suncor.com,"Michael Wilson, Chairman of the Board Mark Little (CEO)",$29.68 billion CAN (2015) [1],"Montreal , Quebec , Canada in 1919","Calgary , Alberta , Canada"
Stryker Corporation,Medical technology,"Approx. 33,000 (05/01/17)",http://www.stryker.com/,John W. Brown – Chairman emeritus Kevin A. Lobo – President & Chief Executive Officer,US$ 12.444 billion (2017),1941,"Kalamazoo, Michigan, U.S.A."
"Sumitomo Mitsui Financial Group, Inc.","Banking , Financial services","73,000 (2017) [1]","http://www.smfg.co.jp,http://www.smfg.co.jp/english",Koichi Miyata (Chairman) Takeshi Kunibe (President),¥ 3.812 trillion (2017) [1],"December 2, 2002 ( 2002-12-02 )","Kanda , Chiyoda , Tokyo , Japan"
"Sturm, Ruger & Company, Inc.",Firearms,"2,120 [4] (2016)",http://ruger.com,Ronald C. Whitaker ( Chairman ) [1] Christopher J. Killoy ( President and CEO ) [2],$664 million [3] (2016),1949 ; 70 years ago ( 1949 ),"Southport, Connecticut , U.S."
Stone Energy Corporation,,,http://www.stoneenergy.com,"David H. Welch (Chairman, Chief Executive Officer & President)",,1993,"625 East Kaliste Saloom Road, Lafayette, Louisiana , United States"
STMicroelectronics N.V.,Semiconductors,"45,500 (December 2017)",https://www.st.com/,"Jean-Marc Chery (President and CEO ) , Nicolas Dufourcq ( Chairman of the supervisory board )",US$ 9.66 billion (2018),"1957 ; 62 years ago ( 1957 ) as Società Generale Semiconduttori, 1987 as SGS-Thomson","Geneva , Switzerland"
Stifel Financial Corp.,Investment services,"7,100 [2] (2017)",http://stifel.com,"Ronald J. Kruszewski (Chairman of the Board, President, and CEO)",US$ 2.2 billion (2014) [1],1890 ; 129 years ago ( 1890 ),"St. Louis, Missouri , U.S."
Stewart Information Services Corporation,Financial services,"6,350 (2016) [1]",http://www.stewartinformationservices.com/,John Z. Elias (Chairman) Matthew W. Morris (CEO),,1893,"Houston , Texas, United States"
Sterlite Industries (India) Limited,"Metal, Mining",1500,,Anil Agarwal (Chairman),₹126.58 billion (2007-08) [1],"8 September 1975, Calcutta ,India",
Stepan Company,Chemicals,"2,096 (2017) [2]",https://www.stepan.com/,,US$ 1.925 billion (2017) [2],1932,
Steelcase Inc.,Furniture,"12,650 [1] (2017)",http://www.steelcase.com/,James Keane CEO,US$ 3.1 Billion (2015),"March 16, 1912 ( 1912-03-16 ) in Grand Rapids , Michigan , United States","Grand Rapids, Michigan , United States"
Stillwater Mining Company,,,"http://stillwatermining.com/,https://www.wikidata.org/wiki/Q7617297?uselang=en#P856",,,,
Stantec Inc.,Professional services Architecture design Engineering Civil engineering,"22,000 (2019)",http://www.stantec.com/,Board of Directors Aram H. Keith ( Chairman ) Gord Johnston ( CEO ) ( Director ) Douglas K. Ammerman (Director) Dr. Delores M. Etter (Director) Anthony P. Franceschini (Director) Susan E. Hartman (Director) Donald J. Lowry (Director) Ivor M. Ruste (Director),CAD $ 4.28 billion (2018) $4.03 billion (2017),"Edmonton, Alberta (1954 ( 1954 ) )","Edmonton , Alberta , Canada"
Standex International,"Food service equipment, electronics and hydraulics","5,400 (2017)",http://www.standex.com/,David Dunbar ( CEO ) Alan Glass (Vice President),,1955 ; 64 years ago ( 1955 ),"11 Keewaydin Drive, Salem, New Hampshire , United States"
